,,alpha_wall,density_gas,density_liq,density_water,direction_neg,direction_pos,frac_gas,frac_liq,frac_water,paraffin_dens,paraffin_in_R,paraffin_mass,pressure,temperature,velocity_gas,velocity_liq,velocity_water,viscosity_gas,viscosity_liq,viscosity_water

Time: ,1000.02798532809
StepNumber: ,70195
Dt: ,0.05
boundary-condition-pressure,bc_left
0,,0,10,700.063,1000,0,1,0,0,1,0,0,0,1000000,273,0.207920899707405,0.207920899707405,0.207920899707405,4e-05,0.0063,0.00175,
channel,channel_1
0,,29.0666666666667,13.9209832268379,700.090446882588,1000,0,1,0,0,0.999999999993983,900,0.045,0,1392098.32268664,273.000081673864,0.207920899708978,0.207920899708978,0.207920899708978,4e-05,0.0063,0.00175,
1,,29.0666666666667,17.8419664532877,700.117893765173,1000,0,1,0,0,1,900,0.045,0,1784196.64532975,273.000163347728,0.207920899707591,0.207920899707591,0.207920899707591,4e-05,0.0063,0.00175,
2,,29.0666666666667,21.7629496797416,700.145340647758,1000,0,1,0,0,0.999999999997692,900,0.045,0,2176294.96797387,273.000329378047,0.207920899707138,0.207920899707138,0.207920899707138,4e-05,0.0063,0.00175,
3,,29.0666666666667,25.683932906192,700.172787530343,1000,0,1,0,0,0.999999999999531,900,0.045,0,2568393.29061886,273.000659905437,0.207920899706816,0.207920899706816,0.207920899706816,4e-05,0.0063,0.00175,
4,,29.0666666666667,29.604916132644,700.200234412928,1000,0,1,0,0,0.999999999999514,900,0.045,0,2960491.61326426,273.00125655536,0.207920899706928,0.207920899706928,0.207920899706928,4e-05,0.0063,0.00175,
5,,29.0666666666667,33.5258993590964,700.227681295514,1000,0,1,0,0,0.999999999999553,900,0.045,0,3352589.93590958,273.002180775255,0.207920899706978,0.207920899706978,0.207920899706978,4e-05,0.0063,0.00175,
6,,29.0666666666667,37.4468825855482,700.255128178099,1000,0,1,0,0,0.999999999999592,900,0.045,0,3744688.25855484,273.003377216109,0.207920899706893,0.207920899706893,0.207920899706893,4e-05,0.0063,0.00175,
7,,29.0666666666667,41.3678658120001,700.282575060684,1000,0,1,0,0,0.999999999999629,900,0.045,0,4136786.58120018,273.004643918246,0.20792089970684,0.20792089970684,0.20792089970684,4e-05,0.0063,0.00175,
8,,29.0666666666667,45.2888490384523,700.310021943269,1000,0,1,0,0,0.999999999999333,900,0.045,0,4528884.90384542,273.005685025265,0.20792089970684,0.20792089970684,0.20792089970684,4e-05,0.0063,0.00175,
9,,29.0666666666667,49.2098322649027,700.337468825854,1000,0,1,0,0,0.999999999999263,900,0.045,0,4920983.22649066,273.006225088676,0.207920899706881,0.207920899706881,0.207920899706881,4e-05,0.0063,0.00175,
10,,29.0666666666667,53.1308154913521,700.36491570844,1000,0,1,0,0,0.999999999999054,900,0.045,0,5313081.54913587,273.006125215,0.207920899707018,0.207920899707018,0.207920899707018,4e-05,0.0063,0.00175,
11,,29.0666666666667,57.0517987178017,700.392362591025,1000,0,1,0,0,0.999999999999103,900,0.045,0,5705179.87178096,273.00544296651,0.207920899706984,0.207920899706984,0.207920899706984,4e-05,0.0063,0.00175,
12,,29.0666666666667,60.9727819442521,700.41980947361,1000,0,1,0,0,0.999999999999621,900,0.045,0,6097278.19442613,273.004410860281,0.207920899706763,0.207920899706763,0.207920899706763,4e-05,0.0063,0.00175,
13,,29.0666666666667,64.893765170704,700.447256356195,1000,0,1,0,0,0.999999999999604,900,0.045,0,6489376.51707139,273.003350019656,0.207920899706803,0.207920899706803,0.207920899706803,4e-05,0.0063,0.00175,
14,,29.0666666666667,68.8147483971562,700.47470323878,1000,0,1,0,0,0.999999999999457,900,0.045,0,6881474.83971654,273.002565545555,0.207920899706744,0.207920899706744,0.207920899706744,4e-05,0.0063,0.00175,
15,,29.0666666666667,72.7357316236084,700.502150121365,1000,0,1,0,0,0.999999999999681,900,0.045,0,7273573.16236176,273.002274496383,0.207920899706537,0.207920899706537,0.207920899706537,4e-05,0.0063,0.00175,
16,,29.0666666666667,76.6567148500604,700.52959700395,1000,0,1,0,0,0.999999999999293,900,0.045,0,7665671.48500693,273.002591768202,0.207920899706574,0.207920899706574,0.207920899706574,4e-05,0.0063,0.00175,
17,,29.0666666666667,80.5776980765114,700.557043886536,1000,0,1,0,0,0.999999999999573,900,0.045,0,8057769.80765215,273.003557860655,0.207920899706356,0.207920899706356,0.207920899706356,4e-05,0.0063,0.00175,
18,,29.0666666666667,84.4986813029634,700.584490769121,1000,0,1,0,0,0.999999999999436,900,0.045,0,8449868.13029738,273.005165808616,0.207920899706373,0.207920899706373,0.207920899706373,4e-05,0.0063,0.00175,
19,,29.0666666666667,88.419664529415,700.611937651706,1000,0,1,0,0,0.999999999999383,900,0.045,0,8841966.45294264,273.007354698082,0.207920899706377,0.207920899706377,0.207920899706377,4e-05,0.0063,0.00175,
20,,29.0666666666667,92.340647755866,700.639384534291,1000,0,1,0,0,0.99999999999909,900,0.045,0,9234064.77558784,273.009974786867,0.207920899706357,0.207920899706357,0.207920899706357,4e-05,0.0063,0.00175,
21,,29.0666666666667,96.2616309823169,700.666831416876,1000,0,1,0,0,0.999999999998965,900,0.045,0,9626163.09823296,273.012760851111,0.207920899706299,0.207920899706299,0.207920899706299,4e-05,0.0063,0.00175,
22,,29.0666666666667,100.182614208768,700.694278299461,1000,0,1,0,0,0.999999999998852,900,0.045,0,10018261.420878,273.01535016529,0.207920899706236,0.207920899706236,0.207920899706236,4e-05,0.0063,0.00175,
